3924,1887,911,584383,2021-04-13 07:09:06
3925,5896,1154,295155,2023-07-17 22:45:02
3926,9345,1187,492613,2022-04-24 02:28:01
3927,9435,1596,973208,2019-03-26 15:51:32
3928,2142,1673,278364,2015-10-29 12:26:27
3929,8171,1371,31812,2020-12-06 05:46:16
3930,8340,596,598786,2018-08-21 19:16:09
3931,6386,1863,677921,2015-02-08 03:02:29
3932,2722,1064,609451,2020-03-26 16:16:23
3933,773,1452,980685,2019-11-28 13:35:25
3934,2640,35,61894,2015-02-21 07:29:35
3935,654,1463,440842,2021-06-10 14:10:30
3936,9700,642,29539,2015-03-22 07:59:07
3937,6062,315,398579,2024-05-23 07:22:56
3938,9186,1327,909203,2021-01-06 00:23:01
3939,1913,1238,890651,2015-10-26 19:09:14
3940,4412,1593,973746,2015-06-17 15:33:48
3941,2441,1648,848854,2016-11-25 05:20:25
3942,774,1944,744395,2020-08-22 10:27:08
3943,2908,273,252203,2017-03-16 11:35:38
3944,2903,596,34768,2023-04-02 10:44:19
3945,3315,162,671155,2019-07-25 23:46:12
3946,9057,1410,273334,2024-05-26 01:59:04
3947,8562,1719,782967,2023-09-16 16:10:54
3948,869,632,203909,2020-12-14 21:22:08
3949,2997,1801,624010,2023-10-20 22:18:15
3950,463,780,75290,2022-01-02 05:35:49
3951,8245,1792,741167,2016-01-01 16:32:48
3952,6042,642,983903,2019-08-06 02:26:49
3953,1656,1321,295749,2019-04-29 19:56:14
3954,8578,1832,84618,2015-09-09 21:49:36
3955,5031,32,755938,2023-07-24 05:46:21
3956,1883,218,948019,2016-01-13 07:37:46
3957,9083,1341,139955,2021-10-20 16:13:10
3958,7149,214,235769,2020-09-26 05:46:19
3959,3016,297,971606,2019-08-25 08:55:26
3960,1662,390,91738,2016-02-08 23:01:31
3961,1859,23,145504,2022-11-04 12:12:33
3962,9788,1185,515544,2016-10-30 17:49:02
3963,5224,1391,571985,2020-05-10 18:10:47
3964,3497,69,917788,2016-04-06 14:15:03
3965,4491,137,522282,2022-05-08 20:21:13
3966,4494,844,593806,2015-10-10 19:35:16
3967,6880,21,336552,2018-06-17 05:12:01
3968,169,1633,345878,2021-08-20 07:56:00
3969,3013,1109,716175,2023-03-21 00:00:41
3970,6042,471,752354,2022-04-30 17:18:11
3971,3955,802,780484,2017-04-20 21:20:45
3972,9522,1634,900859,2024-06-04 20:13:27
3973,7889,1818,330433,2023-10-29 04:36:58
3974,4049,1717,331520,2016-11-06 09:50:30
3975,5255,1934,717684,2016-04-10 11:57:55
3976,3707,521,33836,2024-05-20 05:12:44
3977,785,777,77743,2023-10-05 23:34:41
3978,6979,1665,112773,2018-05-07 01:07:48
3979,4893,187,762777,2022-10-08 08:02:25
3980,9726,1246,926487,2023-01-31 23:10:11
3981,7843,630,606788,2015-08-20 02:54:53
3982,6235,1724,576912,2015-05-03 19:04:38
3983,1536,469,434208,2024-04-09 18:13:11
3984,4775,1317,870448,2021-02-22 22:07:10
3985,2854,419,391503,2015-12-29 08:09:37
3986,9435,554,833599,2016-04-24 17:31:53
3987,3786,440,593154,2023-06-05 10:36:23
3988,4111,973,748812,2023-12-19 14:25:29
3989,2438,589,287817,2016-11-08 18:15:53
3990,5094,1666,685313,2021-11-23 23:36:53
3991,1899,532,390192,2023-09-20 18:49:41
3992,242,1053,436929,2024-06-21 04:51:43
3993,6613,6,335741,2022-05-30 14:25:49
3994,8199,1768,873749,2019-07-21 18:26:33
3995,5143,890,681249,2019-09-02 17:38:17
3996,1794,137,71784,2016-02-16 15:46:20
3997,3722,1380,433891,2018-09-28 02:48:57
3998,4478,1061,376161,2018-11-11 19:19:31
3999,2153,1848,235333,2015-02-03 04:34:10
4000,4811,1467,632289,2021-04-22 08:03:57
4001,7603,699,761915,2023-12-22 16:19:07
4002,5054,699,557828,2021-09-26 15:30:34
4003,2895,226,267212,2019-04-21 06:35:37
4004,3157,1525,763364,2023-07-14 06:31:53
4005,1497,1732,178140,2015-09-10 19:00:09
4006,6062,1273,291343,2016-10-04 13:50:28
4007,6642,1100,222571,2018-08-15 03:12:58
4008,6194,759,825848,2017-06-07 02:49:41
4009,2519,458,381656,2015-03-18 14:00:49
4010,4226,1466,521071,2016-06-16 18:36:52
4011,4372,116,859388,2021-03-31 16:34:39
4012,995,897,568905,2021-03-24 10:20:14
4013,2088,1538,273196,2021-01-20 15:07:27
4014,4088,786,441930,2024-05-10 20:31:12
4015,5294,133,457931,2022-09-28 04:21:52
4016,2908,1166,848180,2022-12-20 17:57:00
4017,2612,1757,825782,2020-03-18 07:17:55
4018,7037,906,254446,2019-09-29 09:55:51
4019,3885,1336,796496,2019-02-21 02:23:28
4020,2011,704,284787,2021-05-29 04:51:24
4021,6784,1199,953151,2018-10-22 12:59:40
4022,3890,1338,540494,2021-10-05 00:00:51
4023,5925,651,44917,2023-04-04 02:35:17
4024,9879,1591,680935,2022-07-13 20:41:20
4025,9524,648,37049,2020-11-26 02:23:51
4026,171,1086,461032,2020-02-03 20:35:22
4027,7329,1012,31112,2023-11-17 07:06:53
4028,3418,1328,380636,2015-10-06 14:39:11
4029,4369,226,664840,2020-04-02 00:15:35
4030,4203,59,318895,2019-07-13 01:45:25
4031,2650,1161,315409,2018-02-20 01:12:21
4032,6974,696,433464,2016-02-20 23:11:16
4033,1001,1034,549685,2020-05-30 13:34:56
4034,7902,131,205641,2020-03-15 15:43:10
4035,2713,882,117300,2020-09-04 06:22:54
4036,4683,1452,12606,2015-10-03 16:02:32
4037,6127,1290,328376,2021-12-20 23:53:19
4038,1034,1775,119388,2018-05-24 05:02:47
4039,2194,1475,210088,2020-07-11 22:35:07
4040,33,1321,137871,2019-01-21 11:57:26
4041,2567,1250,853310,2022-10-09 04:26:19
4042,1953,320,571033,2015-11-05 01:19:47
4043,3042,799,381779,2015-07-05 05:28:10
4044,2682,775,740839,2024-06-08 10:12:02
4045,3323,440,521242,2019-11-19 13:23:03
4046,219,1043,714267,2016-06-08 21:17:52
4047,2612,870,775731,2019-02-22 00:59:55
4048,3413,1244,883471,2015-11-06 04:45:54
4049,5585,1753,604147,2019-05-25 13:44:28
4050,7692,1618,880480,2015-03-27 12:54:14
4051,21,626,26941,2016-11-17 16:28:22
4052,1686,99,960772,2016-10-13 23:49:54
4053,8125,1401,313539,2017-06-14 21:38:03
4054,1567,797,91262,2024-01-25 19:26:05
4055,5109,954,286632,2016-07-10 15:32:13
4056,5425,1207,809305,2023-05-14 18:42:17
4057,582,1406,499400,2019-08-21 15:56:05
4058,3770,424,483214,2023-09-27 10:02:14
4059,4002,570,948419,2018-04-03 03:33:51
4060,2011,8,363661,2020-10-11 05:00:29
4061,6419,228,930148,2022-05-09 21:12:32
4062,2272,1154,840265,2022-01-02 14:02:19
4063,710,778,408212,2016-12-24 15:56:12
4064,198,561,659815,2015-08-14 18:55:40
4065,7791,41,872132,2019-05-07 14:43:23
4066,750,865,437905,2018-04-08 08:38:41
4067,2374,1964,269205,2022-10-23 20:26:52
4068,6067,1000,606449,2023-06-19 08:14:47
4069,9278,1448,625127,2016-01-30 05:25:58
4070,5212,1342,118676,2015-04-26 10:12:29
4071,7844,1316,396797,2019-11-15 08:44:17
4072,1712,347,362643,2018-09-25 00:37:40
4073,9735,296,612582,2019-07-13 20:23:50
4074,9739,772,18390,2015-01-14 17:33:37
4075,9178,1382,608545,2017-12-13 19:51:43
4076,5105,627,950285,2024-02-27 19:58:27
4077,4910,526,834329,2024-05-27 15:23:23
4078,6754,1952,999801,2023-09-25 07:06:07
4079,9132,1799,161996,2018-12-05 01:05:06
4080,5189,553,159461,2019-08-31 01:17:50
4081,885,248,55019,2015-06-01 02:04:47
4082,1768,1750,412367,2021-02-12 23:43:27
4083,3635,1184,215387,2023-09-04 09:02:05
4084,512,955,716077,2024-01-22 08:58:15
4085,2873,1057,977595,2019-09-08 22:28:55
4086,609,1168,374720,2017-08-30 11:20:30
4087,7202,637,544892,2023-01-09 21:18:00
4088,8293,104,164601,2015-11-20 02:50:32
4089,7614,1490,932088,2020-06-03 13:49:38
4090,3724,828,860384,2015-02-03 20:08:11
4091,70,1878,136777,2019-07-06 18:49:19
4092,9488,1872,769365,2022-05-20 08:03:38
4093,9333,519,985943,2018-11-03 22:07:17
4094,9171,1013,601046,2021-03-17 20:02:02
4095,2751,459,855146,2022-06-21 15:10:16
4096,3874,1444,927626,2017-11-24 23:52:29
4097,1909,349,302169,2018-09-09 08:42:25
4098,2595,1698,49543,2018-09-14 17:46:31
4099,6073,1008,115292,2023-03-25 08:50:41
4100,2404,1168,140135,2022-07-09 06:14:42
4101,6917,886,273112,2023-09-21 04:26:14
4102,6642,107,93691,2015-12-14 10:16:39
4103,8456,1386,227861,2016-12-09 13:28:43
4104,2322,1631,876070,2021-05-15 00:06:31
4105,4093,521,468371,2015-05-22 16:33:13
4106,831,396,946683,2018-11-20 08:13:51
4107,9119,177,40878,2023-11-04 08:34:51
4108,6533,847,932907,2023-07-30 05:39:45
4109,9459,1450,276709,2019-10-19 00:30:12
4110,4209,478,533159,2017-05-03 07:50:11
4111,774,1709,635973,2018-02-23 14:42:10
4112,3673,48,851225,2020-06-08 06:32:28
4113,3220,416,444266,2021-10-11 23:35:58
4114,5539,731,122249,2023-11-21 00:13:32
4115,1312,34,30090,2022-02-09 04:25:29
4116,7580,1058,778454,2023-04-29 21:46:32
4117,1824,1599,664660,2020-07-03 14:21:48
4118,7487,1271,635191,2020-02-19 01:32:37
4119,5474,1907,376745,2024-04-05 02:33:22
4120,2417,1677,785267,2024-01-07 17:57:33
4121,6525,1246,626498,2023-04-05 10:53:20
4122,4794,1138,174767,2017-03-01 01:04:14
4123,5734,1661,873638,2018-04-24 19:18:24
4124,6111,933,275549,2015-05-29 13:47:28
4125,5912,626,273365,2021-10-19 20:00:10
4126,1088,97,916090,2017-04-25 00:28:14
4127,3421,96,281162,2018-05-26 12:12:15
4128,1440,1970,714131,2024-06-20 14:32:29
4129,2765,967,471599,2022-08-25 08:12:41
4130,5234,898,137448,2024-05-22 16:38:22
4131,8972,561,118202,2015-07-19 13:54:28
4132,2241,508,770641,2022-04-19 01:46:26
4133,6257,1931,852888,2023-03-05 05:31:49
4134,9154,349,52358,2021-09-07 14:32:54
4135,2526,468,215805,2022-07-02 02:38:10
4136,9296,1086,408344,2015-09-24 17:02:42
4137,9509,924,480867,2021-12-03 17:26:50
4138,1981,610,11917,2016-07-06 10:04:36
4139,4269,1721,705579,2021-01-09 12:30:54
4140,1660,1667,942119,2016-02-09 05:26:02
4141,2898,1741,982904,2022-08-30 06:13:19
4142,3502,514,47634,2022-01-03 14:11:04
4143,2868,411,166885,2018-09-01 12:56:44
4144,7966,1225,955991,2017-02-03 22:29:05
4145,9676,1447,41436,2017-11-15 01:06:35
4146,9839,705,523201,2022-04-13 11:46:32
4147,2096,650,937897,2017-07-31 06:16:53
4148,1620,587,945968,2015-06-19 14:47:37
4149,3491,791,687417,2022-05-26 21:11:08
4150,8705,257,227234,2017-05-25 02:19:02
4151,9662,1309,809312,2021-02-03 20:40:08
4152,7522,83,641543,2020-01-14 03:07:09
4153,3056,1020,589926,2024-05-25 07:02:46
4154,5847,1351,81159,2019-11-19 11:08:16
4155,5463,1387,855789,2023-08-06 03:56:41
4156,9653,1415,677421,2017-10-15 11:56:21
4157,6458,1672,574917,2023-10-24 23:09:49
4158,2078,652,622928,2018-02-22 02:30:58
4159,2756,882,984768,2023-09-27 01:46:52
4160,4,214,42289,2015-08-18 21:11:42
4161,897,569,561154,2016-11-18 18:12:07
4162,1580,1462,298340,2020-10-08 18:04:43
4163,6677,678,542264,2017-04-01 13:09:02
4164,3350,262,144207,2019-02-12 08:22:01
4165,7662,505,114435,2020-06-07 11:59:08
4166,8631,807,381283,2015-02-27 13:06:18
4167,7428,1208,939682,2020-12-13 14:56:24
4168,6166,1062,158046,2022-01-13 01:04:49
4169,4568,665,489172,2020-05-10 08:50:58
4170,7612,70,59893,2016-12-01 23:07:48
4171,5371,1115,570371,2022-12-05 15:03:01
4172,2828,852,746965,2015-09-05 15:31:41
4173,8286,1874,898242,2021-08-10 07:09:23
4174,2989,1872,220291,2024-03-09 12:44:45
4175,5829,1482,797791,2022-07-01 22:42:20
4176,9541,181,233020,2018-12-09 01:49:04
4177,2855,1214,512915,2018-09-03 05:22:38
4178,676,1653,477822,2021-11-19 11:10:16
4179,4205,777,388047,2017-08-30 17:33:25
4180,5578,1571,682039,2021-12-16 03:46:06
4181,2332,1327,277878,2016-09-05 15:03:12
4182,6588,813,561035,2017-09-20 03:55:26
4183,9905,1824,438314,2015-03-29 18:18:35
4184,4829,125,343270,2021-02-07 21:43:51
4185,4200,1675,436824,2015-10-08 01:41:25
4186,8335,1067,764143,2016-03-26 17:21:39
4187,4100,420,246795,2024-06-10 19:53:01
4188,2480,881,366569,2022-12-30 03:24:15
4189,2675,1315,34745,2016-07-21 07:56:18
4190,6883,370,162826,2018-12-22 21:30:45
4191,1160,1023,468499,2021-02-27 18:04:48
4192,4164,1204,377309,2022-12-29 10:34:27
4193,4216,42,574753,2023-09-01 00:55:39
4194,2026,1087,265460,2021-12-24 01:21:53
4195,9183,1618,104440,2020-04-09 08:32:13
4196,5846,487,414245,2015-01-16 00:26:08
4197,8707,1932,929890,2023-06-05 13:10:18
4198,3489,361,596314,2019-07-29 11:52:00
4199,1731,735,814033,2016-09-19 05:22:03
4200,1102,1923,302450,2016-04-24 13:11:26
4201,4779,1918,608530,2022-11-29 18:40:02
4202,9474,641,811388,2022-04-07 22:25:02
4203,4854,198,856380,2015-11-19 10:00:59
4204,7495,1303,759542,2018-09-13 15:12:40
4205,4202,1604,297672,2017-09-30 17:43:33
4206,263,1112,518063,2020-09-05 15:47:14
4207,6574,1329,204482,2015-06-26 13:56:53
4208,2155,1172,376788,2024-06-01 23:22:06
4209,821,1450,480670,2019-07-23 09:26:55
4210,6059,724,503105,2022-02-12 05:25:05
4211,931,1863,63747,2018-03-09 08:42:58
4212,5335,884,330823,2019-01-11 21:26:32
4213,6788,142,868690,2022-05-17 06:56:33
4214,2168,1151,647254,2017-01-28 20:35:33
4215,108,2000,563709,2020-12-18 00:51:41
4216,155,287,961626,2022-08-26 02:07:19
4217,7818,949,85363,2017-04-09 14:24:49
4218,103,1314,731554,2015-03-19 18:28:38
4219,6026,403,106693,2015-08-24 09:19:54
4220,8455,369,288280,2024-04-20 01:22:07
4221,9413,529,167632,2021-05-03 19:34:50
4222,1685,1181,292411,2019-06-18 21:22:13
4223,8055,1850,150898,2023-02-14 22:48:19
4224,1746,62,841725,2018-08-13 09:57:55
4225,219,1489,369091,2020-08-14 13:35:12
4226,3858,655,253605,2015-12-29 10:50:34
4227,5414,745,72283,2016-11-10 11:20:45
4228,2357,92,620367,2021-11-10 01:08:45
4229,6532,857,566478,2019-04-06 05:16:17
4230,9472,1591,307004,2018-01-25 12:27:33
4231,4124,279,568880,2019-10-21 14:35:20
4232,8849,187,37218,2024-02-18 04:54:19
4233,6559,332,771247,2020-02-21 02:35:15
4234,4951,609,684220,2015-08-10 13:57:48
4235,3635,1410,681750,2015-07-30 16:15:17
4236,5371,1133,876543,2023-04-23 03:58:41
4237,7990,358,920977,2023-08-06 21:06:47
4238,7187,719,640767,2022-09-16 19:53:34
4239,5373,347,619734,2015-01-04 02:36:01
4240,1249,1517,791953,2023-04-09 21:11:19
4241,5917,452,718186,2016-09-28 08:00:56
4242,6868,99,534128,2016-04-11 01:36:06
4243,9468,1797,431461,2017-03-29 06:51:59
4244,9484,901,820915,2023-10-04 22:57:39
4245,4066,1023,320826,2018-01-11 15:57:02
4246,1894,325,364481,2022-03-06 03:31:53
4247,1160,154,864625,2020-04-06 16:13:40
4248,7021,31,287838,2023-11-19 16:41:54
4249,619,1468,967883,2016-04-28 10:47:48
4250,6485,1210,733487,2017-11-24 15:01:22
4251,7744,1481,639639,2017-06-02 03:20:39
4252,7587,74,745934,2021-03-20 04:14:34
4253,8401,66,712223,2023-08-08 11:44:21
4254,1695,1509,410025,2018-09-19 16:41:44
4255,7727,1006,324128,2019-11-05 02:19:36
4256,4491,1314,855895,2023-03-12 02:58:58
4257,6489,1422,552931,2019-11-16 14:21:56
4258,8026,561,326651,2015-03-06 05:31:21
4259,3194,1010,267625,2021-07-11 11:41:38
4260,9820,1700,733936,2021-01-31 07:25:05
4261,1343,1245,375579,2016-11-19 01:10:02
4262,326,692,33436,2022-12-19 15:49:06
4263,8690,1167,518543,2015-03-23 18:27:51
4264,2102,1319,835805,2021-07-25 01:23:03
4265,7483,922,316964,2018-02-14 23:53:39
4266,6660,1510,34790,2023-05-09 02:51:53
4267,1574,1715,642445,2022-01-27 03:59:03
4268,2863,1374,82007,2016-02-08 12:48:17
4269,300,917,418740,2023-03-26 15:14:39
4270,9615,751,864465,2016-09-21 05:02:44
4271,6673,476,941974,2018-11-27 05:10:12
4272,9802,1552,431643,2020-10-18 12:23:54
4273,6020,317,359468,2024-04-08 20:09:37
4274,6654,441,903749,2020-04-10 02:02:40
4275,2289,1898,600262,2017-12-27 22:31:04
4276,1777,1210,391146,2018-01-21 12:32:32
4277,6302,584,161383,2021-08-26 13:30:08
4278,7662,1941,510100,2021-05-21 22:35:13
4279,3680,1184,207640,2017-04-18 17:12:56
4280,4287,1537,823354,2019-02-06 07:01:47
4281,5217,1595,866308,2017-07-26 15:19:40
4282,4868,1269,716350,2021-02-05 00:36:36
4283,2043,1843,411493,2019-08-15 10:15:29
4284,6984,1224,459500,2024-04-20 02:43:11
4285,9266,454,51797,2016-05-30 15:50:25
4286,9194,1981,519488,2021-11-17 13:07:54
4287,498,749,636756,2019-08-24 08:24:55
4288,4198,540,565833,2015-05-03 09:22:16
4289,6788,1286,22035,2018-03-13 09:09:31
4290,6157,572,398481,2017-11-09 05:42:02
4291,1586,406,991598,2017-03-05 17:05:12
4292,3582,328,255555,2015-05-20 13:37:03
4293,852,400,813776,2015-05-23 17:32:35
4294,5047,1277,477641,2023-12-05 06:17:27
4295,6922,138,421028,2016-01-02 10:22:05
4296,9778,1314,951134,2016-06-19 22:03:56
4297,8269,1443,283628,2023-09-03 07:50:25
4298,401,1307,94702,2018-05-12 20:32:16
4299,9410,1690,171658,2015-04-28 09:01:43
4300,2834,1649,967020,2021-06-10 04:11:32
4301,9440,173,971351,2020-08-24 02:57:45
4302,2070,524,93779,2018-12-27 17:50:33
4303,6721,1036,423682,2015-02-14 05:07:24
4304,4654,1290,706905,2018-03-04 03:19:42
4305,6921,1414,816720,2021-05-01 02:08:41
4306,2692,1057,215774,2019-12-30 21:46:41
4307,3363,1586,231333,2018-10-17 13:26:15
4308,5523,779,463556,2021-12-27 18:59:22
4309,3385,146,312085,2019-07-04 21:04:22
4310,2445,545,476838,2018-01-10 03:58:37
4311,237,1818,892587,2024-04-30 12:07:13
4312,1594,1232,496921,2023-11-28 20:43:39
4313,8993,1779,916697,2018-10-26 01:19:04
4314,583,278,578514,2016-10-10 06:45:48
4315,1257,34,754254,2023-08-08 19:53:58
4316,4019,1391,434962,2016-03-13 19:01:00
4317,5628,1906,216957,2015-07-27 17:11:17
4318,4075,1641,38561,2020-11-14 14:09:50
4319,1949,1910,206925,2022-07-16 16:20:14
4320,3179,856,144128,2015-03-02 04:22:39
4321,2004,1200,824807,2016-07-12 01:48:25
4322,4390,555,94708,2020-10-01 20:11:22
4323,5172,1716,276983,2022-05-26 11:48:09
4324,4671,168,380383,2018-08-25 18:20:57
4325,2249,1753,99931,2020-01-31 04:14:02
4326,9153,1254,663098,2024-02-29 22:49:12
4327,164,1180,92386,2022-03-01 09:41:12
4328,5047,392,366456,2016-01-06 03:22:55
4329,4162,374,495907,2021-08-29 12:50:20
4330,1720,1688,836265,2015-06-27 06:23:03
4331,2857,1802,610932,2023-08-30 13:14:49
4332,9145,1311,889057,2023-06-25 10:20:55
4333,258,1000,513030,2023-03-05 14:46:07
4334,1679,531,556248,2018-02-14 14:06:48
4335,2453,1518,823088,2023-06-30 22:20:17
4336,6452,119,369397,2022-11-08 16:52:33
4337,8362,1493,745649,2020-01-21 10:17:32
4338,3898,1117,476447,2017-06-10 18:03:37
4339,600,1223,574661,2020-10-13 14:57:22
4340,8201,1617,553673,2021-12-20 20:02:46
4341,530,688,638302,2022-07-11 13:22:04
4342,4668,997,532794,2015-10-03 06:31:13
4343,2513,1342,283191,2022-03-19 06:10:58
4344,2475,1178,22651,2016-07-27 12:07:26
4345,1816,1382,379107,2020-04-08 14:20:19
4346,2056,61,87368,2023-04-29 15:33:23
4347,9777,1150,806120,2021-02-14 03:38:47
4348,5344,896,944556,2022-12-23 08:45:07
4349,6008,28,125899,2024-06-15 13:14:01
4350,9320,484,386620,2022-10-08 10:53:15
4351,7538,1431,893559,2022-02-22 16:48:06
4352,8643,690,397983,2021-07-13 14:14:12
4353,3479,632,415093,2023-09-06 06:31:46
4354,9500,1164,644088,2024-06-16 13:17:59
4355,6031,1403,192727,2023-02-24 22:42:59
4356,2885,1987,508964,2015-09-07 22:11:59
4357,6565,124,937390,2018-08-28 19:57:56
4358,9459,901,923913,2016-08-21 18:08:20
4359,7817,1955,588960,2015-09-24 03:48:45
4360,8433,720,439454,2021-03-21 03:03:42
4361,2602,919,486292,2016-01-18 18:37:20
4362,9373,1068,471811,2019-06-16 13:16:23
4363,2011,414,586091,2023-11-17 09:52:53
4364,6474,182,808576,2022-04-18 07:54:20
4365,3872,646,532822,2022-04-01 08:58:10
4366,2337,1313,886357,2021-11-14 01:16:43
4367,6031,620,186951,2021-03-22 22:26:13
4368,8020,1571,528926,2017-11-26 03:34:00
4369,4125,1208,656029,2020-07-24 06:56:05
4370,6296,790,710432,2015-06-20 14:44:43
4371,1145,935,15206,2019-03-06 02:44:20
4372,3071,1465,347752,2021-05-11 01:33:33
4373,6212,1001,574279,2016-02-06 23:58:41
4374,7884,1815,618689,2015-02-25 19:20:12
4375,5431,1725,347717,2022-07-31 02:37:11
4376,5802,1434,339958,2024-01-03 13:51:44
4377,7907,1322,580974,2017-08-19 00:28:31
4378,8057,208,782933,2016-10-24 21:00:38
4379,1278,1363,194913,2024-01-22 22:38:59
4380,8630,1507,916689,2016-02-25 09:32:43
4381,1271,1115,829411,2016-01-02 13:54:40
4382,8431,1130,890601,2021-07-08 03:43:09
4383,1915,1973,470330,2018-09-27 14:02:34
4384,7246,1061,80707,2016-08-08 22:12:28
4385,2738,325,902858,2021-02-15 12:41:37
4386,9940,1335,862011,2018-05-16 14:07:17
4387,8305,733,470861,2021-07-18 02:58:29
4388,5123,86,961691,2018-10-18 17:54:54
4389,5226,847,983713,2021-08-16 11:53:50
4390,4777,329,237303,2020-12-21 19:00:36
4391,5177,794,811300,2021-08-17 09:53:39
4392,466,1175,262147,2016-07-02 16:34:36
4393,3185,681,893711,2023-11-23 06:35:56
4394,4031,244,265919,2017-03-24 10:41:58
4395,6784,634,751687,2024-05-08 20:35:23
4396,9627,887,655546,2018-06-19 16:47:44
4397,3083,1596,627097,2021-12-04 13:02:48
4398,2356,342,612465,2019-07-30 14:38:39
4399,1878,1146,157561,2021-09-25 10:55:47
4400,1137,248,501764,2020-08-18 08:53:41
4401,156,1135,178504,2023-08-21 13:21:39
4402,1720,544,339540,2020-05-13 10:16:45
4403,2475,1121,835342,2021-02-15 07:32:14
4404,3440,275,251048,2023-01-11 19:47:49
4405,6369,679,757266,2015-12-21 03:00:30
4406,3772,895,876836,2017-06-08 23:58:11
4407,2845,539,111969,2016-11-02 10:11:18
4408,4145,1427,905171,2023-10-22 21:22:53
4409,2169,389,124105,2017-10-09 18:47:52
4410,7205,724,939105,2023-12-25 07:04:09
4411,5642,571,214567,2023-02-23 11:16:18
4412,6327,1569,719210,2023-08-26 06:01:37
4413,4987,767,811717,2020-06-02 04:13:12
4414,4358,1629,94590,2022-12-16 20:41:29
4415,8066,1323,29380,2017-07-03 15:08:45
4416,5988,1158,740405,2015-11-15 10:44:52
4417,3615,771,716759,2020-06-17 19:16:03
4418,8732,1635,973976,2022-03-15 14:21:04
4419,4812,1407,381463,2019-10-16 15:45:32
4420,9401,353,908910,2023-03-25 04:22:15
4421,4745,901,190030,2017-07-15 09:00:35
4422,5357,265,602579,2022-03-14 06:25:18
4423,377,1963,290558,2016-04-24 20:50:20
4424,8977,336,303874,2022-10-10 13:42:35
4425,6465,171,942302,2017-06-28 02:30:54
4426,5659,689,322421,2017-07-21 13:32:09
4427,648,840,723009,2015-03-18 19:50:03
4428,763,831,107907,2017-04-13 10:11:55
4429,4214,1528,245910,2019-06-05 22:40:14
4430,6887,1756,548796,2016-08-18 02:14:45
4431,3006,935,826469,2020-10-12 01:21:07
4432,4200,1863,905781,2022-08-29 14:40:10
4433,2528,158,118594,2016-05-10 09:45:24
4434,6175,250,59775,2023-05-08 11:56:08
4435,9698,740,835928,2018-09-26 19:22:43
4436,6010,1036,452449,2020-08-03 22:18:10
4437,7835,432,687148,2021-04-11 16:56:16
4438,7351,855,402673,2024-01-31 22:01:45
4439,9117,675,431069,2023-05-10 23:46:36
4440,5138,1809,415803,2018-10-21 11:01:43
4441,4967,692,424569,2018-04-17 14:29:45
4442,670,1537,560216,2023-04-13 19:45:16
4443,442,1609,554559,2022-07-06 18:31:20
4444,2062,1611,720500,2024-07-01 21:07:41
4445,4718,1394,736323,2020-08-11 11:19:17
4446,936,282,911168,2022-08-12 10:50:20
4447,5908,793,879176,2018-02-12 13:24:48
4448,9714,1150,205946,2019-05-06 07:52:31
4449,9871,409,61634,2019-04-27 14:31:45
4450,3161,719,928892,2018-02-24 15:00:48
4451,3661,1449,293559,2023-07-26 10:13:09
4452,388,1595,317733,2015-06-25 08:05:54
4453,5259,726,816924,2021-01-08 20:20:13
4454,1847,605,947075,2019-12-23 04:26:48
4455,9937,301,560260,2016-01-10 23:50:11
4456,6390,377,72783,2023-04-29 13:03:07
4457,6655,98,558515,2024-06-02 08:23:40
4458,1516,1781,274029,2018-06-20 20:45:23
4459,7188,316,60955,2017-02-21 02:04:48
4460,8718,877,255100,2023-08-06 14:48:59
4461,8787,1324,947631,2024-06-02 16:14:56
4462,1532,1148,344370,2016-12-01 02:04:28
4463,2786,1507,14229,2019-06-15 07:03:56
4464,4990,1229,780804,2022-04-10 16:15:09
4465,7772,722,213604,2018-03-17 19:41:08
4466,3080,274,644003,2020-12-20 04:03:57
4467,2532,1447,138353,2019-09-01 19:43:04
4468,8444,1876,12448,2016-06-06 16:47:22
4469,3592,1674,46088,2023-09-24 04:09:45
4470,5075,718,314552,2018-04-19 02:12:48
4471,7010,1922,31941,2022-12-16 16:25:21
4472,4868,535,645143,2021-09-10 14:15:39
4473,161,1312,33551,2017-09-06 18:19:14
4474,5871,94,552522,2020-03-03 14:28:23
4475,2349,1239,749543,2021-12-20 00:27:14
4476,8834,1401,201869,2023-03-22 11:45:52
4477,26,1866,323029,2016-12-11 20:41:14
4478,9700,1482,810835,2024-02-05 06:45:35
4479,3767,910,663299,2019-03-18 14:58:15
4480,3546,493,793163,2015-08-06 18:06:25
4481,6746,1340,679752,2017-10-15 10:38:11
4482,9969,1242,711191,2022-02-11 20:22:18
4483,9016,693,147203,2021-09-10 09:20:50
4484,646,1288,701205,2021-08-23 03:02:59
4485,4304,524,250378,2019-07-10 17:55:38
4486,1360,1909,413231,2019-11-29 20:36:41
4487,1331,670,697784,2019-08-08 20:15:02
4488,5379,567,890922,2015-11-07 01:13:11
4489,7255,579,865383,2015-08-27 00:24:27
4490,1250,851,146114,2023-05-05 20:35:15
4491,2451,1246,816676,2021-09-27 05:14:28
4492,3500,1413,508668,2022-04-19 03:04:07
4493,3760,257,555940,2023-11-03 13:17:41
4494,1994,1418,472471,2024-06-10 21:59:38
4495,6686,1324,722497,2019-04-20 16:43:27
4496,7166,327,791585,2016-12-16 13:08:51
