4929,10825,1146,6018
4930,14804,148,4659
4931,14292,703,13538
4932,1163,479,14709
4933,19894,1445,8400
4934,17882,1612,12213
4935,14522,18,8921
4936,4462,1941,12278
4937,4796,711,18032
4938,17958,1632,7512
4939,9108,1201,10562
4940,9036,572,7929
4941,17590,842,937
4942,12065,1642,13150
4943,7568,966,393
4944,7202,1322,5894
4945,3551,272,13360
4946,2709,436,6188
4947,612,1693,15926
4948,290,37,12751
4949,17993,440,9810
4950,4552,71,3183
4951,8287,1664,12963
4952,11349,1887,3732
4953,5873,1865,10374
4954,7098,566,2131
4955,5181,1791,1658
4956,8890,1097,1445
4957,16420,1897,17192
4958,6987,184,681
4959,12541,549,6770
4960,16920,1742,17630
4961,10785,1969,6756
4962,2338,1367,16988
4963,2436,35,1914
4964,13399,1545,3639
4965,7963,1482,15806
4966,14007,1653,19905
4967,15268,383,11316
4968,14576,1856,7365
4969,14727,649,19376
4970,13438,1783,15209
4971,7342,924,13445
4972,7492,160,13490
4973,8080,869,15049
4974,5890,1892,16063
4975,8179,679,5812
4976,16441,131,7334
4977,13903,1393,8868
4978,17889,1911,10947
4979,3145,1041,12363
4980,13477,1510,3303
4981,4265,697,2369
4982,16204,1258,2589
4983,10757,291,13226
4984,14766,1643,954
4985,8023,457,17929
4986,5142,1169,11481
4987,5971,238,1039
4988,11953,1321,8280
4989,19222,1093,2194
4990,2152,1316,472
4991,12939,875,3793
4992,16192,309,3369
4993,16072,721,10168
4994,1759,1797,6110
4995,7518,1798,18854
4996,15803,1294,10379
4997,1297,1291,17397
4998,9313,347,3068
4999,8912,79,8008
5000,1417,1842,18585
5001,1915,590,8790
5002,1456,1390,12860
5003,15696,1271,13296
5004,2810,578,15200
5005,13766,1714,9818
5006,19933,251,11815
5007,1725,1284,18824
5008,3603,1285,17670
5009,13900,976,2326
5010,6046,2,13372
5011,1369,154,4262
5012,5903,1141,14382
5013,15199,1974,8057
5014,1104,564,934
5015,17386,786,17315
5016,17063,1972,17502
5017,3464,1320,2948
5018,1240,911,15241
5019,15651,975,18328
5020,1021,1865,10027
5021,19276,1620,13790
5022,6424,592,9770
5023,1390,295,16056
5024,19963,454,10102
5025,12407,1830,10057
5026,12433,138,8071
5027,9869,951,8641
5028,3901,840,14544
5029,5762,1021,2471
5030,14149,1021,19222
5031,9833,118,9983
5032,11129,226,19779
5033,16752,511,10401
5034,14590,934,9657
5035,3294,1507,7175
5036,12424,1406,18012
5037,10481,615,15895
5038,1947,1211,6215
5039,3363,1275,19185
5040,11977,558,5482
5041,12121,487,18761
5042,10480,817,15964
5043,5148,723,10785
5044,10589,647,7113
5045,14645,288,11265
5046,10808,774,4827
5047,17628,262,8527
5048,6569,359,13106
5049,3040,839,7780
5050,7468,1813,14431
5051,7165,1299,1858
5052,10924,969,12006
5053,7059,904,19233
5054,11613,1620,2099
5055,5477,1046,9992
5056,16594,740,19196
5057,10709,1040,7172
5058,7558,1205,5910
5059,10857,842,9895
5060,16650,821,1687
5061,10764,66,13186
5062,8755,1239,12593
5063,12206,1294,3291
5064,13087,1181,1563
5065,16629,910,8827
5066,16592,1492,4432
5067,4135,332,7409
5068,118,1448,13453
5069,10647,258,997
5070,5968,1559,9439
5071,17105,390,13944
5072,10709,30,1954
5073,8859,1403,10946
5074,4655,863,19547
5075,12772,1897,16519
5076,4026,174,3140
5077,2052,108,19538
5078,17701,1347,8496
5079,7693,72,14349
5080,2890,265,8147
5081,14683,1598,15785
5082,19994,657,8249
5083,1346,1165,5594
5084,13653,1812,15398
5085,19414,1444,10922
5086,19588,1700,11794
5087,18459,1215,8670
5088,15459,1288,15556
5089,1145,624,2070
5090,4965,478,4599
5091,7904,1712,760
5092,445,181,19208
5093,6623,199,11998
5094,10459,1150,18729
5095,8170,1169,15803
5096,8479,670,15645
5097,17932,1413,19464
5098,18944,998,14322
5099,12015,525,17468
5100,13324,828,12162
5101,7898,1117,7594
5102,5608,645,9861
5103,10793,1672,8758
5104,2790,494,3617
5105,18975,1370,12440
5106,2260,54,10122
5107,5105,518,5201
5108,19312,155,10949
5109,5769,916,14766
5110,10289,531,7615
5111,10295,1103,19509
5112,8139,1716,16560
5113,3071,1950,5131
5114,9682,1145,391
5115,12729,1816,8710
5116,4014,513,7672
5117,2061,920,8683
5118,15834,639,16761
5119,4355,633,2254
5120,6064,4,18588
5121,12601,1973,612
5122,5395,442,4227
5123,7522,1495,9267
5124,4767,796,2286
5125,3099,1510,15126
5126,7751,54,29
5127,15707,1981,2147
5128,816,1751,14300
5129,737,156,4330
5130,19937,1574,15031
5131,14067,1700,19559
5132,12692,694,9023
5133,16116,1669,8306
5134,6110,62,4633
5135,3899,739,780
5136,8440,312,3291
5137,9622,568,16633
5138,11875,33,19939
5139,9622,1265,16002
5140,437,670,10198
5141,30,45,8043
5142,7997,945,2330
5143,4315,1306,12491
5144,2001,952,1773
5145,1543,597,2273
5146,8920,1691,18037
5147,7500,55,1599
5148,7251,1472,11437
5149,9326,302,15046
5150,9960,106,18232
5151,15456,960,16330
5152,19574,1898,5488
5153,11751,281,2386
5154,12721,175,16626
5155,19466,263,11654
5156,5825,445,637
5157,11394,995,10390
5158,17911,1245,5669
5159,9920,835,11827
5160,905,21,4143
5161,4166,1168,19033
5162,6417,1335,16528
5163,17397,1537,9216
5164,16574,733,1694
5165,5926,1966,6506
5166,8590,388,925
5167,6345,1920,9578
5168,11011,1283,16320
5169,3237,523,15997
5170,9978,948,3170
5171,9292,356,19288
5172,5243,608,7584
5173,3986,1413,17173
5174,13030,1234,14248
5175,7508,120,7317
5176,15352,862,13696
5177,16006,1777,13065
5178,562,1445,16322
5179,15801,87,12105
5180,17043,1323,9329
5181,2571,715,15489
5182,9930,1051,14100
5183,1548,1166,9672
5184,7995,149,11074
5185,8472,1294,1977
5186,9648,1077,11873
5187,19912,1338,815
5188,1481,992,9486
5189,4995,1919,14902
5190,6294,1766,741
5191,15758,22,15643
5192,9464,142,1812
5193,17862,909,2553
5194,9769,856,1943
5195,12706,653,5168
5196,7169,1109,7983
5197,15545,1485,7828
5198,16744,1225,8588
5199,2122,1275,12699
5200,1226,636,417
5201,6308,1524,2343
5202,17060,1125,10520
5203,19190,1063,15231
5204,14152,296,5260
5205,3049,687,12501
5206,2459,471,4217
5207,2254,771,19548
5208,19724,1941,13139
5209,11389,1366,16467
5210,384,706,2292
5211,12474,1260,18134
5212,7105,1722,8676
5213,14649,1891,3802
5214,12633,800,3754
5215,12235,1156,3319
5216,13867,895,4654
5217,9204,387,15972
5218,811,1649,18753
5219,3331,362,11467
5220,5394,1492,17517
5221,7004,989,5647
5222,4483,78,3456
5223,18876,1953,16384
5224,15587,537,19291
5225,5547,1740,8985
5226,4626,1852,18433
5227,19991,1674,15667
5228,17692,613,10978
5229,8170,535,10638
5230,9929,1729,18472
5231,15097,227,6489
5232,3636,641,19845
5233,19871,1987,2962
5234,15002,1452,1259
5235,9814,1353,6164
5236,14657,1996,9382
5237,17703,540,1567
5238,329,1352,17481
5239,620,492,10934
5240,6751,1957,18847
5241,7263,1754,3370
5242,18394,501,15996
5243,12797,346,13473
5244,7512,1229,10303
5245,13454,242,11178
5246,10577,580,8226
5247,15335,548,12805
5248,2421,1124,16865
5249,16368,22,11301
5250,5414,894,4426
5251,17196,663,8701
5252,13576,1745,12937
5253,8899,336,16097
5254,19497,276,5676
5255,19592,1446,924
5256,4741,1410,2270
5257,17386,1934,7315
5258,11954,894,2539
5259,2055,1062,5670
5260,5661,912,4292
5261,19502,77,9924
5262,405,1912,996
5263,9395,1576,5963
5264,9043,1895,497
5265,7815,832,16029
5266,7790,1713,17679
5267,10686,1390,7333
5268,3982,1933,14621
5269,17799,175,6665
5270,860,1804,2618
5271,10961,1162,6165
5272,10279,1215,15686
5273,6035,1275,11491
5274,8167,1135,880
5275,9764,1635,3590
5276,1115,85,2112
5277,11812,632,11832
5278,1287,1268,10580
5279,14144,977,4947
5280,19050,592,15578
5281,18770,1051,4477
5282,11474,679,19524
5283,9816,4,3098
5284,5946,1697,8160
5285,7225,1062,499
5286,18921,158,14729
5287,8915,1029,17676
5288,7731,973,627
5289,1450,777,10471
5290,2264,556,10176
5291,6364,456,13146
5292,3919,1869,7425
5293,7150,1611,8230
5294,13795,366,15863
5295,11783,382,12599
5296,1057,335,13138
5297,6290,289,9823
5298,1754,1801,12844
5299,12462,876,12988
5300,10255,1115,12434
5301,2707,1951,15705
5302,12926,791,6532
5303,3894,1834,1874
5304,11091,817,14444
5305,11290,1094,4763
5306,4666,1256,5793
5307,3234,1561,10099
5308,9393,1827,19912
5309,17563,1269,13819
5310,9964,445,15658
5311,10402,1324,14390
5312,14354,1667,12579
5313,1806,1271,6139
5314,5685,307,9297
5315,7592,913,19447
5316,14247,1342,2968
5317,13935,1595,14269
5318,2894,488,19423
5319,195,1335,14954
5320,15591,1788,11440
5321,13981,1441,8425
5322,13429,581,15142
5323,8362,1873,8195
5324,11149,1181,6690
5325,1221,864,7675
5326,1900,1452,11302
5327,198,1589,609
5328,15443,1266,16179
5329,17179,1745,3890
5330,6813,1856,1811
5331,13967,597,15028
5332,14149,1713,14040
5333,15655,581,7040
5334,15926,240,7536
5335,16939,913,17533
5336,2442,349,5388
5337,4223,1103,12018
5338,6053,1922,13753
5339,13142,1150,325
5340,9626,716,13949
5341,16809,453,9660
5342,7692,1585,8711
5343,13103,393,1123
5344,582,1062,7527
5345,14260,665,11228
5346,17530,169,4227
5347,5304,391,10608
5348,2421,1373,13048
5349,12258,917,19096
5350,8804,1078,18060
5351,3766,1618,12280
5352,6881,761,14725
5353,15145,765,13203
5354,5416,173,18802
5355,16968,627,18605
5356,5738,560,11303
5357,11117,1221,19525
5358,3540,1217,11759
5359,17166,791,18167
5360,8236,534,5072
5361,5229,1557,17787
5362,11255,1970,4707
5363,6149,1879,3169
5364,6190,649,9590
5365,11673,335,1656
5366,19267,1388,19965
5367,12088,1442,2409
5368,2179,1570,18503
5369,9156,670,3411
5370,8199,1516,5872
5371,5768,1386,53
5372,4618,101,6579
5373,2294,1299,4550
5374,19875,301,5775
5375,15027,683,7907
5376,17167,371,18913
5377,10797,702,2011
5378,12226,656,9651
5379,10109,195,6032
5380,18654,993,18232
5381,7250,1982,5416
5382,6935,920,17394
5383,10528,873,15075
5384,15321,481,17836
5385,4811,374,19968
5386,6626,1055,13231
5387,4363,483,11286
5388,15492,284,6949
5389,449,1629,6001
5390,1779,1192,15883
5391,16909,84,2672
5392,5958,1263,10386
5393,19717,736,14175
5394,17357,1997,12629
5395,4741,266,4229
5396,799,186,12967
5397,11749,1178,11568
5398,19314,767,779
5399,11733,690,18861
5400,10263,1077,4926
5401,6720,1377,7635
5402,14406,912,15857
5403,5260,1213,14610
5404,5204,1430,17162
5405,17377,1300,1307
5406,9995,727,15800
5407,19239,1107,17600
5408,15,1548,13832
5409,661,1155,276
5410,12146,657,16884
5411,8203,197,14926
5412,17924,376,7632
5413,19277,1825,2043
5414,12499,1800,14855
5415,14284,519,1799
5416,11274,478,17464
5417,18457,580,6161
5418,2697,1843,10930
5419,484,1481,6257
5420,16245,564,5489
5421,4966,1497,16151
5422,2146,915,12072
5423,18106,1661,10882
5424,8127,1683,18640
5425,2698,1735,4655
5426,2024,317,5300
5427,14967,1524,6677
5428,19464,829,4328
5429,9461,1837,5536
5430,832,1002,16251
5431,9739,1825,11794
5432,17868,987,16957
5433,17597,293,3660
5434,6777,1452,16901
5435,12149,1161,14122
5436,7111,1512,6481
5437,4752,32,1794
5438,17063,1487,17801
5439,18236,59,3498
5440,6924,1662,5654
5441,9868,1604,16405
5442,13938,550,16715
5443,18913,489,4672
5444,8468,1204,15289
5445,16531,1756,1465
5446,15396,568,16500
5447,17703,1870,6556
5448,3958,484,13429
5449,14394,468,9876
5450,3369,670,2822
5451,2533,381,4517
5452,15401,203,19813
5453,1259,1826,18649
5454,15342,855,1577
5455,649,767,9556
5456,2431,1014,13055
5457,442,426,1547
5458,7475,651,14933
5459,17528,1311,13513
5460,3111,1668,8074
5461,13640,571,6556
5462,15304,1016,13311
5463,7753,1539,12441
5464,3043,1044,15208
5465,9666,771,7124
5466,944,1438,7615
5467,12485,1351,11033
5468,2353,1373,12667
5469,10761,713,16978
5470,3487,177,12956
5471,4368,1018,6813
5472,7035,1657,2613
5473,13522,1601,986
5474,1111,273,19344
5475,12500,166,1272
5476,4622,242,6450
5477,15334,514,5308
5478,11383,1646,13111
5479,2965,1876,5612
5480,14276,1103,17449
5481,10668,1027,7406
5482,3049,1388,1585
5483,12065,1553,15523
5484,936,3,18513
5485,18030,321,18120
5486,5944,390,6415
5487,17474,522,3790
5488,16794,8,15250
5489,17986,542,3423
5490,14349,498,17436
5491,9340,910,1494
5492,11834,460,12039
5493,17320,1095,7770
5494,5463,1073,9308
5495,9085,951,12701
5496,10926,1354,7744
5497,16062,1182,3970
5498,2817,818,6458
5499,11800,548,14059
5500,2286,1565,8078
5501,10975,1950,18315
5502,9443,986,8893
5503,5300,885,5945
5504,12745,1070,9288
5505,12112,27,9109
5506,1386,645,13867
5507,10545,1217,12093
5508,17918,642,6608
5509,6618,437,12891
5510,4924,1502,18176
5511,10577,192,10110
5512,12628,724,441
5513,3500,581,6125
5514,5103,566,16382
5515,5351,493,6479
5516,9870,757,1469
5517,14296,853,1580
5518,11456,1865,6257
5519,17981,88,7970
5520,724,240,8158
5521,3452,1469,19118
5522,18730,308,7224
5523,19851,1496,3392
5524,6195,814,9044
5525,14129,1986,18718
5526,11303,107,15034
5527,6449,877,14338
5528,13074,1317,1358
5529,19981,635,4136
5530,51,1509,8850
5531,18881,355,8428
5532,17101,1878,1671
5533,11697,372,13317
5534,7113,1912,14418
5535,17959,1565,16295
5536,10285,1837,15401
5537,5124,1579,6557
5538,8929,84,18782
5539,4567,1714,5513
5540,17678,148,17157
5541,13802,1690,15857
5542,15251,973,2546
5543,7945,1517,11274
5544,1559,263,10556
5545,3028,98,5900
5546,15222,428,7507
5547,14400,1987,10994
5548,13179,1501,11211
5549,4178,1243,18709
5550,16682,604,4610
5551,1461,13,4550
5552,15635,1893,5279
5553,11200,1189,10835
5554,1061,935,15044
5555,17007,573,1512
5556,8122,386,15827
5557,13173,684,9461
5558,15981,1777,12346
5559,5161,563,8811
5560,18408,1058,4092
5561,10341,1122,15997
5562,13521,1116,15077
5563,16203,254,316
5564,7804,1175,10906
5565,3510,1545,10041
5566,3570,842,11682
5567,17584,218,7752
5568,10495,966,18552
5569,11708,62,17352
5570,3181,1352,18374
5571,5937,594,15065
5572,2589,1196,11319
5573,4758,1651,16350
5574,4836,660,12831
5575,4252,1275,1558
5576,12970,931,16273
5577,16589,463,19832
5578,14364,741,12081
5579,9258,1172,7537
5580,6755,244,6784
5581,3410,903,18438
5582,9614,1421,7795
5583,7446,1857,4771
5584,5772,912,18708
5585,19358,838,16953
5586,6868,932,10032
5587,3082,323,17334
5588,13357,245,12340
5589,11662,1993,17963
5590,691,1909,1848
5591,2919,1346,18140
5592,19339,1542,3887
5593,10413,1371,3946
5594,19865,1971,1214
5595,10587,1449,6929
5596,18426,1706,9802
5597,15220,735,5445
5598,6188,1093,16598
5599,1049,1296,16131
5600,10395,625,19108
5601,9351,929,8780
5602,18209,1571,11526
5603,13828,277,15305
5604,14512,489,4529
5605,12094,1204,4993
5606,18046,313,19291
5607,672,1007,16400
5608,18093,918,11148
5609,7641,992,3689
5610,3709,6,4255
5611,16382,277,8036
5612,13455,196,17899
5613,2112,250,5790
5614,6008,171,17648
5615,15872,847,12782
5616,16144,1957,6204
5617,1457,900,6081
5618,4524,742,18501
5619,7724,196,3739
5620,13266,483,10898
5621,11896,1891,17490
5622,165,1557,5633
5623,18241,1076,5988
5624,18890,627,9144
5625,15230,164,5075
5626,5202,218,15915
5627,10397,651,16172
5628,16644,741,1198
5629,8475,1959,2845
5630,6265,1474,12501
5631,4123,1041,10401
5632,16084,1765,7454
5633,5251,1642,4570
5634,4087,1569,10666
5635,12945,1069,3364
5636,228,1723,17673
5637,14268,619,12038
5638,6814,1302,10539
5639,14241,1163,869
5640,225,561,3351
5641,14752,1921,2434
5642,1882,1413,2746
5643,4353,1621,9807
5644,9053,1515,4123
5645,13921,1811,1717
5646,16056,51,12791
5647,14982,786,3160
5648,58,1881,14768
5649,14964,231,4243
5650,18294,1877,4439
5651,8341,375,11464
5652,15793,283,1111
5653,13594,622,11026
5654,10013,741,13499
5655,6432,1711,2774
5656,10013,1580,15159
5657,16777,884,8028
5658,8120,1225,6970
5659,7115,141,9207
5660,2780,609,1020
5661,3914,1545,10072
5662,12440,307,15511
5663,189,727,1376
5664,15628,1890,10458
5665,6772,997,4309
5666,7983,1139,8471
5667,15937,1565,8575
5668,1785,117,381
5669,9131,1422,17506
5670,19423,1243,17635
5671,6127,1520,4244
5672,15628,1075,4067
5673,353,1808,14984
5674,7423,985,401
5675,13556,240,1888
5676,1733,704,6110
5677,17966,1061,17750
5678,7535,5,17772
5679,1200,952,17225
5680,18938,1584,11359
5681,2255,70,5892
5682,11756,1122,3178
5683,15867,1688,17384
5684,15830,1869,4341
5685,9122,1099,12249
5686,14035,1362,16866
5687,4849,1928,15814
5688,410,1058,12899
5689,5189,271,17135
5690,9141,1367,18403
5691,5737,850,13443
5692,11522,1664,11306
5693,93,696,11133
5694,5548,701,16144
5695,3863,526,7671
5696,5633,1471,7037
5697,16544,605,2067
5698,17177,522,7131
5699,4878,1822,5015
5700,8053,914,19559
5701,17215,417,17663
5702,17313,1226,9049
5703,45,1099,18290
5704,16842,1382,4258
5705,19725,915,13260
5706,11263,1466,3964
5707,2806,1080,9484
5708,3832,1973,14714
5709,15186,560,6709
5710,14498,538,15665
5711,16629,1557,46
5712,4120,834,5605
5713,4556,247,11647
5714,14533,193,5726
5715,10032,894,9206
5716,1614,1830,9597
5717,14472,1436,3128
5718,11223,1982,526
5719,17367,1482,13413
5720,9044,967,43
5721,17444,872,12974
5722,4507,192,1062
5723,7063,683,2821
5724,4084,796,8204
5725,19845,799,7756
5726,16961,1629,5129
5727,10984,1025,7439
5728,15232,1822,11766
5729,381,1304,1996
5730,4447,1510,14972
5731,14407,384,10820
5732,14108,983,16529
5733,2352,1434,16087
5734,6224,1578,3655
5735,8629,1919,3181
5736,14979,1193,8747
5737,6416,570,15385
5738,1930,1283,5348
5739,8896,1824,1629
5740,18510,197,5367
5741,3252,1559,2678
5742,6106,406,13451
5743,16809,56,19256
5744,19006,570,19307
5745,12777,194,3467
5746,18194,1122,2280
5747,15966,749,10527
5748,18311,461,4170
5749,18419,90,14865
5750,5319,1837,9430
5751,18738,780,9134
5752,3446,93,16842
5753,8440,65,8881
5754,12364,1722,6842
5755,9,1724,11690
5756,1695,1041,401
5757,4526,641,18880
5758,16998,1041,1272
5759,6263,1722,10297
5760,641,161,18042
5761,16697,324,19749
5762,4647,647,3503
5763,6500,1629,11068
5764,15712,1894,4369
5765,11169,1638,2093
5766,3118,1619,1437
5767,2296,1013,19845
5768,4463,926,156
5769,18544,406,11925
5770,8517,561,2496
5771,4801,631,13488
5772,6369,109,9993
5773,8424,1957,15284
5774,19348,1749,3678
5775,12103,1423,9090
5776,5597,771,19939
5777,1465,323,9104
5778,16589,1858,18234
5779,13349,1970,104
5780,4816,826,3302
5781,15091,1681,1433
5782,13116,268,9268
5783,15453,87,3525
5784,13010,1661,6256
5785,14262,1493,3192
5786,8307,771,5704
5787,2487,1918,17310
5788,12581,1299,19543
5789,12040,1495,10076
5790,14201,1670,1227
5791,15179,1887,19053
5792,2460,280,8112
5793,12057,886,14942
5794,6087,727,15662
5795,9133,1966,234
5796,15303,150,7517
5797,7680,432,7812
5798,5804,1101,15276
5799,15730,419,3067
5800,17812,1787,996
5801,5551,1444,12425
5802,2954,1940,8593
5803,4223,926,9029
5804,1445,1600,12074
5805,10047,241,12488
5806,2560,215,5579
5807,12609,326,2881
5808,19127,1976,4525
5809,15779,1054,7278
5810,1237,757,11332
5811,13255,1672,13880
5812,158,800,18897
5813,2404,1752,3429
5814,1628,716,1103
5815,18306,1411,6498
5816,45,440,7689
5817,9095,1291,16350
5818,6394,512,1164
5819,17566,1678,16035
5820,7459,153,4386
5821,16920,1968,232
5822,13661,1009,13834
5823,8144,238,5029
5824,14874,1020,18656
5825,19993,790,17249
5826,1578,747,10458
5827,15157,1276,17760
5828,18744,290,4600
5829,16256,1623,8245
5830,7601,564,19239
5831,1277,491,11150
5832,754,1511,11027
5833,14693,1265,11749
5834,18863,667,15138
5835,1569,1812,19944
5836,8892,1272,12044
5837,5783,318,18544
5838,14791,1688,683
5839,18913,465,8551
5840,9843,526,14655
5841,8603,849,1738
5842,6807,663,695
5843,14422,1685,381
5844,2489,749,18013
5845,5522,414,12016
5846,1913,746,10635
5847,13179,1405,9404
5848,19666,1053,9643
5849,10678,1354,5221
5850,8666,380,7873
5851,17203,36,9607
5852,9089,1914,3150
5853,14563,251,7476
5854,10444,365,18806
5855,7173,1084,19189
5856,15301,720,14686
5857,693,516,1682
5858,18906,527,2058
5859,17042,1641,15080
5860,9117,353,2892
5861,19053,151,3190
5862,15514,94,14033
5863,9560,1841,13471
5864,9651,1714,19066
5865,5798,1778,2613
5866,7263,1621,5697
5867,17701,161,15297
5868,7519,1374,19654
5869,14215,1640,5156
5870,4625,629,501
5871,17857,411,3628
5872,12841,1050,184
5873,12866,265,387
5874,16995,622,980
5875,11936,877,6918
5876,5583,191,4952
5877,18986,939,17517
5878,16195,535,2281
5879,6592,787,14555
5880,4713,1241,5729
5881,12721,38,10021
5882,5618,568,905
5883,19338,1399,18638
5884,9669,386,12081
5885,9591,610,19737
5886,7251,1149,13694
5887,5099,1513,1835
5888,7238,1654,10286
5889,14984,124,12461
5890,19101,1178,776
5891,11293,1854,15366
5892,11487,214,10203
5893,5911,1626,7008
5894,4805,434,1878
5895,3785,854,18777
5896,2638,1851,9514
5897,16818,1204,8099
5898,13155,1207,238
5899,6279,1600,12821
5900,17794,1700,9720
5901,14248,1800,3265
5902,7238,708,10345
5903,17365,1450,17577
5904,15201,630,6988
5905,10493,921,7067
5906,824,454,15163
5907,17302,1618,16071
5908,5528,266,1987
5909,1931,1645,1382
5910,16192,416,8373
5911,9556,728,1301
5912,7862,1864,3929
5913,10723,1845,7241
5914,6934,545,4115
5915,19305,1670,2728
5916,5713,154,7968
5917,13300,1432,19452
5918,4598,1932,5035
5919,9367,1240,18444
5920,19581,716,2378
5921,2075,1570,13386
5922,11577,1608,15259
5923,8723,970,6311
5924,12117,820,7296
5925,5908,653,11291
5926,8056,933,18654
5927,15159,519,16350
5928,11083,1968,16909
5929,10783,1691,9462
5930,239,124,8101
5931,14000,692,657
5932,10542,4,14759
5933,269,1147,7203
5934,17936,896,15155
5935,16903,1648,878
5936,10352,1427,10865
5937,476,297,6376
5938,4776,414,16547
5939,8604,1867,16368
5940,3122,1784,401
5941,3565,1297,4579
5942,14874,980,16510
5943,17070,1186,1669
5944,11165,695,5539
5945,1832,382,11535
5946,18105,1579,7587
5947,586,1190,17820
5948,7664,1609,14188
5949,19609,1656,2191
5950,11365,1240,10635
5951,13324,84,4692
5952,5470,1369,5827
5953,13314,1956,19388
5954,7067,1442,9071
5955,11189,1715,16336
5956,5273,162,5676
5957,8009,1499,8604
5958,637,398,3221
5959,9627,598,4711
5960,16462,1606,1586
5961,16167,780,17483
5962,18059,885,10240
5963,1856,1617,11740
5964,5125,769,13340
5965,8091,1730,9006
5966,6718,696,13665
5967,18216,1718,10924
5968,4183,1424,544
5969,3256,342,16785
5970,6175,426,19013
5971,13577,1497,1180
5972,19190,1512,2613
5973,17914,828,3418
5974,17401,219,648
5975,16733,1478,4734
5976,1551,1910,14915
5977,13406,1376,11936
5978,3966,1470,17725
5979,15298,922,13821
5980,2795,279,426
5981,4711,1579,13827
5982,13534,12,17425
5983,313,112,7694
5984,18219,435,1834
5985,7458,1104,17709
5986,2802,543,13988
5987,3870,1353,16433
5988,12169,1674,10487
5989,5877,997,15384
5990,16243,798,17522
5991,19892,1549,4404
5992,8535,1590,18906
5993,6963,426,3227
5994,18764,894,14545
5995,2736,1972,4845
5996,130,1681,10303
5997,16399,235,461
5998,2231,1200,9259
5999,8055,1457,5336
6000,12204,642,7261
6001,19159,1150,10343
6002,2150,924,3683
6003,2956,43,7480
6004,75,397,52
6005,16305,1336,8852
6006,8124,286,16618
6007,16437,1235,10758
6008,11568,1589,15464
6009,16596,187,3140
6010,15421,233,15840
6011,12843,1249,14553
6012,9905,393,4203
6013,2182,1782,2213
6014,7870,200,9047
6015,8594,1119,3701
6016,13386,1136,4395
6017,8818,506,13177
6018,18353,329,17899
6019,89,142,2441
6020,14550,704,10807
6021,13587,283,4624
6022,7134,1604,634
6023,15042,1847,7332
6024,4043,508,16094
6025,16560,1570,3066
6026,3825,1257,17490
6027,1534,180,4321
6028,10336,1526,11715
6029,18332,1662,16664
6030,12445,1745,17899
6031,13428,1819,1959
6032,2205,805,7701
6033,14266,996,12726
6034,12836,1357,6997
6035,602,412,19962
6036,8160,566,19235
6037,14649,448,12489
6038,7767,1313,1994
6039,13848,1248,4046
6040,11877,776,12892
6041,8479,795,18741
6042,9955,1603,5252
6043,3069,274,14952
6044,8492,1540,2425
6045,19878,1505,11867
6046,15017,1300,18198
6047,11040,620,16377
6048,19565,1341,10310
6049,18697,772,16801
6050,7335,155,17252
6051,10555,403,19478
6052,4142,1446,4079
6053,10323,91,4073
6054,13436,1949,3601
6055,11143,179,7211
6056,4903,109,14388
6057,772,43,6452
6058,12944,1596,8757
6059,15463,1837,790
6060,18106,1281,19587
6061,15953,1483,13733
6062,18792,897,15721
6063,18608,295,1694
6064,9804,1747,7630
6065,13968,1205,9237
6066,8461,606,13050
6067,19209,1595,18535
6068,4598,1474,19808
6069,6721,774,7131
6070,18842,1675,8461
6071,16059,1577,18532
6072,11505,1183,18844
6073,16748,585,2760
6074,9983,696,13181
6075,7319,927,3949
6076,11312,1191,3111
6077,10158,651,16123
6078,8242,1451,11949
6079,15002,489,2657
6080,14641,1259,4045
6081,9476,431,5778
6082,19537,1795,11224
6083,829,357,2431
6084,620,1002,2802
6085,3737,227,10991
6086,11348,615,19020
6087,4640,625,10597
6088,2172,1762,14837
6089,13108,930,5504
6090,11841,553,9494
6091,13727,1118,10020
6092,1776,1855,1818
6093,3758,1444,2952
6094,2218,370,19841
6095,16856,1978,2374
6096,5729,1903,19666
6097,4045,33,18310
6098,7034,554,1799
6099,15045,504,13028
6100,2115,856,16878
6101,19524,1036,19488
6102,10243,407,16146
6103,6302,1922,638
6104,16271,260,9016
6105,12154,1993,10852
6106,8279,996,16249
6107,14028,792,6803
6108,4067,1597,10041
6109,1779,517,11544
6110,19911,1425,8952
6111,1714,268,8282
6112,8917,1418,18551
6113,5869,161,3361
6114,982,1379,8568
6115,11654,908,11735
6116,10285,1593,3579
6117,5805,202,6147
6118,2235,1890,1297
6119,12653,363,10641
6120,14469,1104,10366
6121,14103,966,15940
6122,2263,963,10694
6123,15219,926,3181
6124,1315,459,1735
6125,5885,1447,15465
6126,2659,644,4848
6127,17027,1915,5798
6128,4786,600,5793
6129,2095,668,14629
6130,7937,1530,17298
6131,17706,736,19413
6132,16986,734,9529
6133,4053,684,18331
6134,5753,1633,13911
6135,1261,704,8198
6136,13585,19,6413
6137,4808,428,9540
6138,10290,377,1250
6139,19072,1067,9037
6140,9908,1721,2108
6141,5535,1882,16655
6142,373,503,9811
6143,16129,1266,3932
6144,19624,1443,7749
6145,12737,254,12655
6146,14390,1991,5269
6147,13176,1482,19540
6148,2576,240,9476
6149,8878,126,8885
6150,5993,1780,16208
6151,19310,1642,19679
6152,6823,895,4374
6153,17828,553,5602
6154,8166,598,8526
6155,1487,97,11149
6156,4558,1676,9814
6157,10807,346,3887
6158,19145,469,7001
