6627,21747,8293,276,453.08,4886,2020-01-13 11:56:48
6628,69713,9593,1482,576.58,2324,2022-04-21 04:55:53
6629,46093,23900,1420,588.63,2249,2021-11-07 13:19:28
6630,91369,76032,293,305.65,3451,2015-08-08 06:33:05
6631,45723,8418,1637,1011.51,4319,2022-06-23 08:29:52
6632,66701,54650,1571,893.23,754,2020-03-28 00:17:37
6633,41458,33777,363,1257.77,3587,2019-10-12 18:30:24
6634,51168,99583,1654,1099.93,2734,2022-06-30 08:06:50
6635,84491,54676,1875,287.05,4420,2015-03-31 01:11:38
6636,87445,73429,129,711.41,2576,2024-01-05 22:46:00
6637,60179,85538,1113,639.1,54,2015-07-10 12:10:03
6638,75687,66096,965,382.94,4463,2017-02-17 16:26:43
6639,99715,22483,1199,419.5,4701,2017-03-07 23:24:58
6640,52088,74619,1439,415.03,3610,2016-11-12 11:42:30
6641,64493,80573,149,1317.11,734,2022-12-04 02:32:51
6642,33752,55096,28,766.63,713,2019-07-25 12:17:08
6643,31621,50565,1652,458.69,3671,2020-03-27 09:37:10
6644,61766,80699,43,418.47,385,2015-08-06 09:25:11
6645,94352,54358,419,1277.35,415,2023-12-17 12:29:36
6646,57208,14354,200,1437.86,541,2017-11-28 02:21:33
6647,62647,76532,246,912.66,4509,2023-02-04 00:38:31
6648,90284,95712,895,1013.87,4488,2022-07-02 17:01:09
6649,85964,28847,82,35.44,2692,2024-05-10 08:14:55
6650,17101,90527,767,1394.42,2266,2016-01-28 18:33:06
6651,43761,88138,256,184.35,3213,2016-10-15 02:37:08
6652,7635,97380,792,699.82,2031,2019-05-31 03:45:59
6653,90746,1353,1422,1287.17,450,2023-03-27 07:35:43
6654,44137,36792,1318,208.04,47,2019-01-23 18:29:06
6655,42130,99274,739,343.05,1998,2020-09-18 12:55:05
6656,47208,40431,1125,677.74,3840,2018-01-14 08:26:05
6657,98117,99309,1423,1374.81,2663,2017-08-30 10:23:47
6658,39851,25202,560,850.07,3582,2019-04-11 20:20:52
6659,85977,69193,187,58.22,2343,2023-09-04 12:01:03
6660,72090,33068,339,1121.89,1816,2022-11-04 20:58:57
6661,66498,50393,131,334.47,1948,2020-05-22 19:59:07
6662,62963,7752,1102,797.49,1417,2021-09-05 18:02:19
6663,52746,20987,1364,1080.62,172,2019-02-17 23:07:54
6664,40069,3299,1565,872.1,1771,2015-05-21 02:12:20
6665,93970,15595,39,959.13,2051,2021-07-10 22:45:49
6666,58958,6570,1781,382.54,4968,2021-07-13 06:55:19
6667,35470,75541,1183,927.31,627,2016-10-30 20:26:42
6668,67578,35141,1352,429.26,560,2022-12-27 12:33:51
6669,53101,3417,1106,728.46,1520,2020-09-25 08:35:43
6670,3131,56530,225,1440.78,214,2015-02-02 13:56:58
6671,94801,24585,1267,974.59,4793,2022-02-20 10:53:51
6672,47986,30373,429,107.56,1116,2017-12-29 20:24:35
6673,68893,68735,1854,1367.09,3615,2016-05-29 03:34:14
6674,45466,62405,66,1410.71,2179,2019-07-04 10:50:52
6675,66565,74465,1627,535.2,1922,2022-04-22 23:26:39
6676,44101,39590,833,833.55,3543,2015-05-17 14:12:44
6677,73759,83356,691,717.1,2090,2019-04-10 22:00:48
6678,30959,99372,904,417.19,3392,2017-08-09 01:05:29
6679,32378,5974,1130,1308.88,3500,2016-04-16 06:50:29
6680,91404,35917,1575,558.31,4250,2015-06-10 20:39:58
6681,84453,91814,106,744.2,4062,2022-09-20 09:11:01
6682,51919,98142,1482,1460.13,1248,2020-08-15 23:55:38
6683,37152,59123,1935,882.4,3019,2017-03-03 13:57:13
6684,30575,69948,1259,1340.5,1279,2020-09-09 18:05:38
6685,89909,86386,498,1150.85,259,2016-11-05 21:56:24
6686,98500,55703,1130,410.41,683,2018-12-26 02:57:01
6687,75407,20364,420,1092.58,530,2015-03-10 03:58:53
6688,7763,66298,1281,432.22,4462,2023-06-25 09:48:14
6689,18724,81250,325,574.84,1595,2021-09-05 17:16:58
6690,19118,45482,219,666.24,2781,2016-03-16 17:46:36
6691,37628,26738,661,951.32,2769,2015-07-23 05:41:57
6692,25861,1905,1166,872.54,88,2018-06-28 11:22:59
6693,77480,64553,792,119.86,1748,2017-07-24 15:38:52
6694,67354,67157,1467,592.5,1342,2021-08-02 20:29:59
6695,78430,81840,57,1302.79,4215,2022-10-30 02:46:51
6696,53415,94494,270,166.43,1773,2020-07-04 17:15:41
6697,79106,44633,625,904.48,1626,2022-09-20 20:19:08
6698,42055,38376,799,781.32,2587,2019-07-13 15:38:48
6699,67371,46856,1587,600.63,1890,2015-02-17 15:14:56
6700,18007,47920,840,276.01,485,2023-11-11 09:44:19
6701,69542,76333,292,717.86,3688,2016-03-29 10:09:11
6702,8972,83666,127,1003.97,520,2019-06-18 17:09:35
6703,1665,33325,752,1434.58,3053,2018-01-30 02:37:17
6704,33550,2300,8,1364.7,4257,2021-11-23 18:05:03
6705,57620,32794,1752,436.39,4208,2022-04-30 13:20:37
6706,82558,73059,551,1463.44,2061,2020-01-25 16:13:18
6707,93195,98898,1746,1096.05,566,2015-11-30 21:02:40
6708,80402,21317,1240,213.55,1905,2023-09-06 22:18:43
6709,92765,53634,1922,1499.6,774,2015-05-22 07:28:35
6710,71157,54406,338,642.65,470,2019-06-25 03:23:28
6711,41201,94090,76,1149.44,1401,2021-06-17 19:34:27
6712,53392,52892,1918,1079.01,718,2019-08-14 15:24:04
6713,72779,98559,1218,1158.95,323,2018-10-27 19:50:55
6714,83363,33246,1361,1317.66,4458,2021-03-04 13:35:00
6715,56579,36685,203,708.73,4454,2015-11-21 02:46:43
6716,74909,66511,1623,884.65,260,2015-05-23 19:26:03
6717,17393,44127,234,527.67,2842,2019-10-25 13:36:05
6718,10744,1219,1304,1078.45,3535,2020-05-21 02:51:10
6719,43525,19454,509,202.21,2659,2018-07-24 10:08:25
6720,4108,7446,848,1448.79,4296,2015-03-18 11:14:30
6721,77483,13735,297,983.83,1728,2020-02-25 00:10:19
6722,31797,47468,290,929.96,4840,2023-01-13 20:59:31
6723,15339,32635,147,549.3,4571,2021-08-27 21:06:31
6724,80992,23735,1697,1210.69,3294,2023-07-20 03:57:26
6725,57165,54587,242,1201.8,2667,2016-04-27 23:26:13
6726,32728,79050,1832,475.59,3953,2021-05-09 15:15:24
6727,52388,82092,516,564.81,2966,2016-12-23 09:43:23
6728,54362,97210,1869,245.04,383,2024-03-22 22:24:43
6729,22259,96973,291,359.99,3044,2024-01-03 16:32:51
6730,58991,14152,275,739.21,4067,2015-02-15 06:59:26
6731,46053,36373,1307,621.68,3573,2019-12-15 06:53:04
6732,91279,41853,1046,247.15,1833,2021-05-26 12:11:56
6733,28580,52672,1573,794.44,41,2022-11-21 23:58:11
6734,38939,50154,1082,568.8,3553,2020-12-29 20:02:00
6735,14963,70557,1058,502.1,897,2019-03-26 07:40:39
6736,5014,69274,1694,938.01,1425,2018-11-29 00:41:51
6737,56450,74250,882,549.95,2026,2021-08-22 08:03:23
6738,16979,71226,1159,59.09,1262,2015-06-19 10:16:10
6739,89423,10619,634,1358.17,4891,2022-04-11 19:09:24
6740,42928,74567,779,1322.8,2158,2021-05-30 23:47:21
6741,90162,91498,1573,488.06,4583,2015-01-11 23:36:22
6742,44663,56840,1337,1068.19,1749,2018-09-23 11:08:53
6743,99558,86746,171,1012.02,1035,2018-10-22 13:18:12
6744,88988,42873,1779,861.12,4613,2017-04-04 05:13:10
6745,44820,49563,45,485.62,4949,2020-11-27 07:49:33
6746,41916,1309,662,35.93,4227,2019-02-13 02:27:47
6747,75404,64560,1551,1199.94,3472,2019-08-07 04:36:09
6748,5278,81633,1733,910.43,2550,2017-01-01 05:08:10
6749,77265,33436,1559,700.93,97,2018-07-03 05:47:15
6750,17687,39868,24,198.31,1299,2018-03-18 17:36:05
6751,73436,13717,791,25.07,513,2019-01-18 13:56:38
6752,95470,13060,1676,983.23,2797,2016-11-20 09:49:25
6753,7388,55105,1720,1212.67,2738,2017-05-14 05:49:19
6754,11243,80289,849,1343.96,3136,2017-09-11 15:44:36
6755,82228,79629,1976,412.29,3222,2017-12-26 04:34:48
6756,77850,76731,1559,1389.59,1545,2015-04-15 21:23:13
6757,66695,8695,1957,177.05,3629,2021-01-05 21:42:01
6758,86141,48783,1977,676.78,4895,2016-06-21 13:53:22
6759,9595,39264,342,729.04,4909,2020-04-30 02:33:06
6760,99041,57382,1277,909.51,2891,2017-07-20 20:12:15
6761,7793,46457,748,8.31,385,2020-06-09 22:07:26
6762,26565,16703,521,636.81,4488,2022-03-18 11:38:21
6763,83033,92147,1892,961.87,1157,2020-02-21 18:14:20
6764,3818,14940,404,843.44,44,2021-02-10 16:38:11
6765,97984,28791,1212,825.93,1589,2019-07-29 15:57:56
6766,1668,4087,1293,777.86,4421,2017-01-27 09:21:27
6767,7114,75471,257,594.28,2860,2016-06-08 10:27:31
6768,1661,81198,116,145.88,4477,2023-05-19 20:49:32
6769,55547,43654,700,1273.38,1031,2023-04-01 02:27:24
6770,15934,60271,1394,909.67,2483,2020-09-04 10:56:31
6771,69547,42687,659,1202.76,3551,2016-11-27 16:07:58
6772,29233,11692,437,1424.96,3686,2021-12-24 11:15:59
6773,93025,11688,1060,984.26,1192,2022-09-15 04:24:13
6774,34872,72629,1326,820.21,4270,2017-03-02 07:51:47
6775,50846,2421,1166,734.85,1706,2023-04-10 11:54:48
6776,62672,98108,1453,1105.4,4253,2018-08-16 16:50:13
6777,9122,26343,1394,1200.34,4001,2015-12-30 20:52:16
6778,76014,49919,1521,1288.28,4968,2021-12-20 10:04:13
6779,65280,54137,750,115.03,3210,2021-07-26 18:24:40
6780,97936,32134,1452,717.31,2821,2022-02-24 01:24:07
6781,94365,29258,1374,798.32,3547,2023-12-06 09:44:36
6782,94517,86874,1340,195.08,4817,2017-11-28 03:58:25
6783,7124,42738,365,59.03,782,2020-04-01 15:20:23
6784,71225,49274,113,46.43,4294,2021-10-07 21:11:27
6785,76418,27394,1685,603.83,2449,2024-01-09 04:07:51
6786,1943,80159,84,1350.92,4660,2022-07-17 13:59:47
6787,17834,14207,766,750.92,1458,2019-06-13 07:29:55
6788,84578,29148,1534,1204.22,3417,2021-11-23 15:12:03
6789,15829,51764,1745,908.59,4021,2017-07-29 12:19:39
6790,15432,22166,736,428.35,3112,2021-10-15 10:11:18
6791,58277,34694,1266,842.57,3697,2017-07-26 11:44:32
6792,32514,11145,488,170.73,1760,2017-05-11 16:52:56
6793,4377,20635,292,1315.36,1077,2019-04-15 01:24:39
6794,69904,15945,1699,971.7,2898,2023-11-06 06:34:47
6795,38531,62785,473,514.53,2590,2018-02-25 20:31:12
6796,93952,51899,1170,1042.35,502,2020-12-17 20:54:08
6797,30288,74443,1092,888.29,2693,2015-07-17 00:59:51
6798,18660,34050,1647,1426.73,815,2017-10-12 15:08:20
6799,87726,73347,221,15.73,21,2024-05-23 09:38:41
6800,15490,3997,334,23.27,3433,2024-06-05 18:10:38
6801,320,70288,577,878.27,524,2022-12-12 22:22:56
6802,14839,57708,1240,795.2,561,2021-08-13 06:31:06
6803,84631,87709,286,1010.87,4922,2020-06-17 23:41:27
6804,65225,51268,203,863.9,4600,2019-10-14 05:10:08
6805,13743,55856,996,1057.82,4398,2020-08-07 21:07:46
6806,70485,99528,1667,295.64,3690,2021-10-03 15:37:31
6807,85519,12001,1088,131.65,3345,2015-09-05 02:24:05
6808,1027,45200,1616,950.71,2528,2016-01-28 15:58:53
6809,27434,71366,521,1140.09,2875,2015-11-01 09:16:34
6810,31487,64693,1474,440.32,1063,2019-02-10 12:58:46
6811,53110,2644,616,84.8,3157,2017-11-07 16:22:21
6812,57968,19289,1403,530.59,3600,2020-01-16 06:29:12
6813,18755,46332,417,1303.89,4262,2017-01-30 13:26:40
6814,49352,54699,1133,140.52,3530,2015-05-04 15:57:57
6815,32945,82516,1113,526.72,3410,2023-05-30 18:20:48
6816,17569,69103,286,797.99,2402,2024-02-16 13:37:30
6817,75468,98672,141,204.13,163,2024-01-30 03:54:16
6818,5562,52690,1359,1341.08,4799,2020-09-04 01:33:36
6819,16394,79901,716,1443.06,4942,2023-08-24 08:02:25
6820,65070,43462,1597,1023.45,671,2019-12-14 07:58:52
6821,3515,72313,1260,912.09,731,2018-10-07 23:29:59
6822,66655,86156,1533,82.43,401,2022-06-22 03:58:52
6823,34241,89527,706,414.75,2110,2017-05-16 06:20:23
6824,69710,32420,449,432.47,1257,2021-10-22 05:56:25
6825,6016,62306,1489,63.44,1016,2021-03-14 15:49:22
6826,19973,92839,1678,564.64,597,2017-11-11 17:07:52
6827,87146,93374,860,541.31,2201,2019-08-02 04:39:01
6828,98659,47334,1980,1146.66,2256,2017-12-17 06:52:45
6829,42497,57120,1548,673.68,1278,2015-11-12 10:59:42
6830,31165,39736,1890,985.65,751,2015-06-28 11:08:18
6831,6812,94425,1456,32.82,735,2023-06-29 07:07:11
6832,70042,90871,965,448.58,3184,2023-01-13 11:57:20
6833,56448,15879,1584,643.05,144,2015-07-30 12:09:12
6834,20518,9933,1269,608.73,2240,2023-02-12 12:30:23
6835,70035,80911,1440,867.81,3479,2020-06-16 22:46:01
6836,75808,92514,1771,555.81,704,2016-10-31 23:19:05
6837,91480,78483,391,707.01,2421,2015-10-08 18:02:05
6838,23662,72122,412,418.62,3499,2020-04-13 14:01:53
6839,89160,76596,1205,465.57,271,2016-08-28 11:42:36
6840,82744,92437,595,65.48,4072,2021-07-17 02:10:10
6841,15270,37678,916,699.75,3845,2020-03-04 11:45:09
6842,91298,20849,340,398.76,4158,2022-11-11 14:38:08
6843,46319,53647,1180,599.17,4649,2015-12-25 02:40:35
6844,46235,7483,1316,223.29,1309,2022-02-16 22:50:03
6845,58111,17303,239,221.4,2766,2019-03-18 22:34:11
6846,23106,44722,1616,612.28,586,2020-01-05 13:11:26
6847,89744,1998,104,327.41,4329,2023-10-22 10:06:28
6848,81186,45828,1816,578.25,748,2020-03-02 19:45:24
6849,74523,44863,1388,1302.72,3038,2018-06-17 14:25:34
6850,79425,69106,1689,1343.08,4575,2015-08-28 13:15:06
6851,62763,56439,556,570.8,927,2017-06-12 12:01:21
6852,88689,82587,1931,1362.46,2908,2015-04-24 04:26:04
6853,3682,15835,1791,1153.51,1974,2020-10-02 23:15:08
6854,16224,89562,1917,894.45,3221,2016-10-09 14:42:06
6855,9591,12662,1707,499.77,319,2019-06-11 23:09:20
6856,17995,55451,1354,343.04,4097,2016-02-10 04:22:57
6857,64706,5909,1857,1162.35,2929,2020-07-16 09:06:54
6858,65793,22772,6,280.96,1613,2022-08-31 01:49:55
6859,30494,68679,837,1493.6,4225,2022-09-22 20:41:49
6860,82967,62318,1960,593.65,919,2021-02-18 00:55:10
6861,91743,14313,90,1286.36,3305,2018-12-12 05:51:11
6862,80241,44309,429,340.28,3085,2023-06-18 13:59:13
6863,47226,17081,26,1236.32,4672,2015-10-02 19:40:14
6864,28123,26786,553,120.03,3668,2020-06-20 15:03:56
6865,77347,44064,1170,272.18,904,2018-03-12 17:10:56
6866,9307,6400,1083,674.83,1446,2016-01-20 01:24:45
6867,19063,77880,1213,195.27,1829,2018-08-15 11:15:29
6868,74406,99120,1981,1471.12,1529,2018-01-13 10:28:44
6869,66882,13326,1792,28.74,3486,2024-06-15 15:29:58
6870,70433,60628,1086,342.79,1833,2015-03-16 20:37:34
6871,86182,47793,1776,1082.14,2374,2021-12-07 01:24:39
6872,30409,76391,300,673.02,1931,2018-10-04 19:32:41
6873,60075,22100,649,1003.98,3194,2015-04-28 14:54:24
6874,46200,84548,698,104.61,1974,2023-12-29 20:38:13
6875,52045,62367,333,278.34,516,2020-10-25 04:34:58
6876,69742,52964,635,40.48,4889,2020-04-07 20:48:19
6877,77370,10298,171,1028.18,4499,2015-06-21 04:44:15
6878,85983,92627,1385,330.19,4893,2017-12-10 00:46:17
6879,75428,61257,836,557.75,1987,2017-09-17 16:36:29
6880,62212,93982,778,33.15,3173,2016-12-25 07:59:58
6881,80735,99141,701,225.88,2501,2017-09-21 14:51:31
6882,66895,71402,410,1213.04,1101,2017-08-06 05:58:43
6883,17323,73296,1559,1069.03,4909,2022-03-11 01:58:20
6884,61221,97126,573,992.85,2495,2019-03-19 12:38:00
6885,91160,50728,1142,1246.36,4018,2019-04-15 09:33:01
6886,30650,33919,1698,97.45,3519,2023-02-24 00:30:39
6887,16411,54779,1911,1379.6,2902,2018-12-26 00:51:37
6888,46897,66910,463,97.26,1552,2021-05-07 15:56:54
6889,86790,27314,632,358.77,283,2023-06-11 07:34:48
6890,64748,1175,1839,951.0,2202,2016-11-23 20:14:56
6891,3134,15688,364,909.05,2194,2018-02-13 15:42:26
6892,28024,26398,1254,670.91,2221,2018-12-18 08:16:24
6893,24577,94506,1650,1287.58,2103,2020-06-30 23:59:38
6894,27641,11821,1314,1398.51,3184,2024-03-19 19:52:25
6895,82641,11406,434,990.94,1165,2019-08-17 06:21:10
6896,25983,3843,1864,602.29,2906,2015-05-30 22:41:42
6897,27923,13069,732,312.57,2453,2020-11-17 10:52:01
6898,16158,57925,118,181.93,4235,2021-05-08 10:01:17
6899,24447,52544,1964,533.55,941,2022-02-12 20:35:49
6900,38942,32298,1115,96.1,2606,2020-01-23 18:22:23
6901,2958,44612,11,284.57,2631,2019-07-20 21:56:47
6902,81974,9950,910,509.72,1829,2015-05-27 09:23:08
6903,9040,59971,1143,510.74,153,2023-05-27 02:29:37
6904,69554,60179,1644,990.95,530,2017-11-17 04:06:20
6905,2988,76826,1271,964.65,3249,2015-05-08 16:46:33
6906,68812,62450,1143,1208.24,3683,2023-07-29 12:46:35
6907,87654,89817,1138,1488.67,2727,2022-03-23 07:28:10
6908,88537,16861,674,466.1,1540,2021-11-09 10:41:00
6909,68983,94931,1392,630.52,1399,2021-01-25 11:58:37
6910,36027,88415,143,987.04,3408,2019-05-25 07:46:40
6911,43816,58637,1307,155.43,4598,2023-07-24 11:44:29
6912,31088,32911,51,1154.13,1743,2021-07-10 04:04:07
6913,64772,4398,808,775.62,3214,2023-01-31 14:37:13
6914,82675,73870,791,1163.02,58,2024-06-01 01:20:36
6915,86016,92291,935,706.15,2841,2023-04-08 04:09:16
6916,62402,13265,600,984.13,2421,2021-10-02 16:46:18
6917,54384,39265,58,109.91,1679,2021-07-30 19:25:40
6918,56379,80180,1318,1431.69,223,2016-11-12 07:16:11
6919,46788,11491,400,77.05,4759,2024-06-17 06:50:07
6920,99002,99209,1290,502.67,4507,2015-07-23 14:58:14
6921,9442,76506,1346,913.0,3300,2020-04-03 09:43:23
6922,26602,53420,1453,442.96,4764,2024-04-15 15:41:58
6923,64448,68139,1039,840.31,2674,2023-12-31 14:24:38
6924,1856,6018,258,442.32,4353,2019-11-01 18:56:27
6925,58556,64918,1237,1025.02,4147,2017-09-14 09:14:24
6926,10810,9442,1983,1303.14,4920,2024-01-22 09:00:43
6927,78474,88158,196,1298.46,1517,2017-11-17 23:13:44
6928,22927,17899,228,659.75,3446,2020-01-21 09:40:44
6929,96540,3908,162,883.9,911,2016-03-30 02:21:45
6930,57173,24441,1289,379.38,2710,2022-07-06 13:28:51
6931,80261,45956,119,458.56,4307,2019-10-26 14:04:54
6932,35427,5125,375,1091.14,582,2020-04-17 18:44:08
6933,53265,40637,1668,922.52,3153,2023-07-31 17:29:01
6934,95897,25163,1553,1183.65,4800,2021-04-09 01:32:15
6935,72330,44493,1365,373.65,4354,2022-09-07 20:36:10
6936,63072,81916,616,388.56,874,2016-08-11 16:38:02
6937,77218,97106,1563,311.34,4876,2023-09-13 14:05:52
6938,34093,75058,94,617.49,1728,2016-03-30 15:44:50
6939,86717,51580,350,805.17,1748,2021-12-24 13:37:58
6940,96929,18627,140,1434.61,1187,2022-12-01 03:06:57
6941,39473,54464,1100,361.79,2645,2020-07-23 00:31:16
6942,82664,14726,148,652.98,2992,2017-03-18 17:09:23
6943,9793,46963,1342,1056.66,2469,2024-05-06 11:03:49
6944,90649,92375,581,651.69,4576,2022-03-13 17:44:41
6945,15167,97629,719,968.74,3275,2023-05-10 05:36:23
6946,81161,35615,1495,1242.27,4982,2020-03-04 17:12:44
6947,67779,9946,751,166.46,4634,2016-03-18 08:35:15
6948,23141,53339,1046,1240.93,4769,2024-04-05 08:03:10
6949,98373,99666,941,1064.18,2614,2021-02-08 00:30:03
6950,82314,78842,1428,230.56,717,2016-06-25 21:56:57
6951,70680,96893,1846,1412.9,1247,2015-08-18 19:38:34
6952,48820,14787,1566,413.51,2368,2015-09-03 04:08:32
6953,52691,37869,1553,1477.17,4164,2023-12-01 17:06:01
6954,22894,51533,766,1311.19,2786,2018-07-31 11:35:55
6955,93806,75820,935,948.72,182,2019-10-12 16:13:59
6956,6370,89968,830,1417.01,4910,2018-10-04 13:45:14
6957,32383,3131,1791,278.12,628,2024-03-19 19:16:45
6958,46425,42316,923,1334.27,2764,2015-09-20 15:35:14
6959,3939,10594,1012,1117.87,2703,2024-03-28 12:24:55
6960,98459,29911,97,9.13,4522,2019-12-29 22:13:51
6961,99958,1415,838,970.68,4309,2015-07-07 21:12:43
6962,88022,39673,595,1337.42,1596,2018-03-28 15:57:27
6963,62276,52415,193,666.64,2483,2015-10-21 14:39:44
6964,43357,28464,37,600.57,3613,2018-11-12 00:48:57
6965,5797,20903,1346,748.88,3823,2023-12-17 11:17:53
6966,44747,62234,1461,1445.48,4574,2019-07-26 23:33:41
6967,25559,53444,266,15.68,4235,2016-05-23 04:33:00
6968,41092,3995,63,524.81,8,2021-11-28 02:00:11
6969,38877,94852,1456,529.82,1949,2017-10-30 23:03:31
6970,14612,61174,379,979.89,2022,2018-01-12 06:11:23
6971,96128,49199,1686,1456.86,3075,2023-10-21 05:19:21
6972,8142,41782,928,193.64,3968,2022-02-01 02:43:04
6973,43127,892,256,180.66,2189,2015-09-25 11:06:38
6974,62505,18951,1304,347.27,1991,2016-05-02 07:16:19
6975,25277,51761,1810,855.87,3812,2017-02-17 05:33:15
6976,40555,82329,945,125.6,1843,2023-01-15 05:23:11
6977,57912,99229,1849,527.56,3988,2021-06-02 07:49:17
6978,89563,46507,1496,188.21,4389,2019-03-05 02:57:51
6979,92479,64146,1461,409.84,4650,2020-11-12 18:19:47
6980,9360,89305,624,574.14,151,2017-07-10 23:05:30
6981,63655,61079,1503,699.47,4273,2020-04-24 15:26:15
6982,75411,80245,1449,1456.55,1078,2024-04-19 01:17:00
6983,50194,46876,1017,1348.02,4345,2016-11-24 17:14:42
6984,32753,83936,187,534.18,916,2016-02-13 18:23:33
6985,8053,41254,1368,1134.72,4669,2018-09-17 15:15:43
6986,83046,32938,330,994.13,1474,2016-08-03 02:22:28
6987,36926,67041,767,1099.78,4081,2016-04-11 18:59:05
6988,79439,10989,105,29.61,1339,2016-09-11 23:26:22
6989,4068,58842,1626,336.4,4789,2016-08-13 09:55:16
6990,89976,45511,1812,560.32,323,2019-08-07 12:11:36
6991,66653,96743,382,720.48,1271,2018-11-10 13:42:54
6992,32269,67991,582,413.45,4189,2017-02-18 10:56:40
6993,3431,78876,1726,339.22,2088,2016-08-09 15:10:14
6994,73576,43804,1748,443.27,3571,2017-02-15 03:28:32
6995,22879,58339,1076,318.27,1425,2022-03-04 07:15:38
6996,60159,36917,143,864.52,618,2024-02-09 09:57:50
6997,98229,82807,1938,325.67,433,2017-04-06 15:18:37
6998,65037,46908,89,767.06,1510,2018-05-21 03:18:01
6999,97141,45181,782,1490.58,2319,2016-05-20 05:02:57
7000,87651,52324,808,284.02,659,2015-04-09 09:58:10
7001,46417,78342,534,51.36,4514,2017-03-20 12:05:05
7002,95851,19044,1608,1101.9,1021,2019-12-04 09:32:38
7003,36735,46877,782,1228.9,4641,2022-02-25 05:55:56
7004,23131,34397,555,566.52,1599,2023-11-06 01:48:22
7005,13674,32457,241,1089.43,2998,2021-11-27 22:46:58
7006,80591,46753,1567,552.25,3557,2017-07-16 03:16:28
7007,64201,41655,144,247.25,1006,2023-05-07 07:28:27
7008,90739,31860,423,440.16,4658,2023-09-07 00:24:48
7009,14702,13596,1968,1058.93,1347,2015-12-17 22:53:16
7010,58058,12316,555,15.55,2539,2018-12-01 06:39:02
7011,14949,81363,119,764.07,1128,2021-07-04 18:26:00
7012,14130,33798,1877,649.89,666,2018-09-20 08:52:14
7013,95754,75300,1892,1258.72,3127,2015-07-21 11:59:50
7014,16122,1792,671,392.63,4325,2015-03-23 02:48:56
7015,19884,88045,1836,425.66,1320,2022-05-19 10:23:38
7016,5238,67992,1620,139.26,3339,2019-06-09 17:08:21
7017,2357,65969,1262,733.02,2222,2023-04-25 06:24:22
7018,15644,38148,1156,810.16,3310,2021-05-06 07:26:20
7019,86251,30495,1513,1467.94,46,2017-03-25 01:06:07
7020,7553,92911,1555,269.06,2427,2021-03-24 19:30:26
7021,65385,59000,671,103.8,2478,2022-05-04 04:24:46
7022,63743,59545,626,36.49,1452,2020-02-05 12:30:42
7023,94298,45484,1524,45.02,3803,2021-07-09 06:55:12
7024,3682,58526,607,721.74,1145,2015-06-12 02:11:36
7025,22898,95325,948,755.07,972,2017-11-10 02:37:13
7026,10301,24935,1600,1164.11,1527,2015-10-12 10:56:37
7027,94275,17111,1390,1079.73,1496,2021-05-12 23:19:42
7028,63471,11503,1,549.57,4212,2020-03-30 04:12:00
7029,81469,24919,1426,1293.79,3799,2023-10-24 18:00:33
7030,26099,72838,551,880.53,3182,2018-01-20 09:28:50
7031,40794,83550,1418,944.88,326,2019-05-29 13:50:19
7032,4545,81443,1641,1282.25,567,2020-12-01 12:54:28
7033,57510,29801,1784,1044.36,24,2022-01-07 01:22:07
7034,83991,16641,828,100.4,4654,2019-09-21 05:00:59
7035,63646,30087,1307,149.41,4851,2015-07-17 10:33:15
7036,92102,98810,1470,574.02,1076,2020-01-27 19:41:09
7037,42761,4511,1393,169.95,1965,2024-06-06 07:34:42
7038,3459,59497,530,428.66,4863,2022-09-12 02:03:28
7039,78932,20535,989,1494.2,2295,2020-04-16 08:25:39
7040,2263,31928,813,1367.78,481,2015-08-06 01:06:58
7041,70289,29759,140,1374.58,1051,2021-05-29 21:23:35
7042,94123,44619,1028,1045.84,2408,2018-05-23 20:50:15
7043,51365,82571,1027,1242.73,3152,2018-04-13 02:42:21
7044,48540,33382,991,356.51,3486,2023-03-07 15:34:59
7045,68394,31068,1712,1419.46,2548,2018-04-06 04:23:58
7046,96139,66988,1595,192.83,437,2020-01-30 08:27:22
7047,63838,85985,1498,627.17,3016,2021-02-26 18:33:51
7048,17171,14471,1994,1351.54,1973,2018-12-31 19:11:42
7049,53524,59128,1606,1002.45,2217,2021-03-17 11:38:40
7050,72444,58128,1080,351.89,2084,2017-02-27 08:23:02
7051,55498,10559,1891,1315.78,2917,2020-06-07 15:00:01
7052,197,6694,1233,377.11,2823,2015-03-22 13:38:28
7053,74397,3955,1373,1084.21,3162,2017-06-02 13:48:21
7054,3228,18090,392,1080.4,2118,2019-07-22 08:28:36
7055,93007,13093,822,1363.87,3503,2021-01-17 20:20:10
7056,66950,66646,1368,105.22,1271,2017-12-13 17:06:58
7057,35393,70900,937,246.57,209,2017-10-24 01:12:49
7058,30848,44174,301,1471.31,2621,2016-03-18 00:54:44
7059,95415,27653,1551,942.05,177,2020-05-14 23:01:42
7060,12054,44715,850,436.0,4692,2021-11-08 07:57:13
7061,28832,17499,1340,284.6,1629,2021-11-27 01:02:22
7062,40369,35350,1391,288.73,4917,2021-02-02 09:05:09
7063,94323,93803,99,694.1,2104,2015-04-19 15:44:30
7064,90286,57319,1915,315.53,2917,2022-07-03 18:22:34
7065,77774,64245,1301,1115.77,2528,2018-06-22 11:55:52
7066,42651,1975,16,620.98,13,2018-12-02 14:36:27
7067,4798,43364,1392,479.03,590,2023-11-28 04:06:32
7068,92916,92010,455,916.13,748,2015-07-20 00:58:40
